title,price_raw,price,is_negotiable,date_raw,date,category_path,level1,level2,level3,level4,region,city,district,link
"Drut spawalniczy spawarka migomat 0,8mm 1kg flux",45 zł,45,False,Dzisiaj o 15:51,2026-05-05,Dom i Ogród > Narzędzia > Osprzęt do narzędzi,Dom i Ogród,Narzędzia,Osprzęt do narzędzi,,Świętokrzyskie,Zaborze,,https://www.olx.pl/d/oferta/drut-spawalniczy-spawarka-migomat-0-8mm-1kg-flux-CID628-ID11UOxQ.html?search_reason=search%7Corganic
Etui SC Pen do iPad Air 4/2020 / Air 5/2022 Pink,74 zł,74,False,Dzisiaj o 15:51,2026-05-05,Elektronika > Telefony > Akcesoria > Etui,Elektronika,Telefony,Akcesoria,Etui,Mazowieckie,Warszawa,Śródmieście,https://www.olx.pl/d/oferta/etui-sc-pen-do-ipad-air-4-2020-air-5-2022-pink-CID99-IDU1nkh.html?search_reason=search%7Corganic
skoda octavia ii lift ślizg mocowanie lampy lewy przód,65 zł,65,False,Dzisiaj o 15:51,2026-05-05,,,,,,,,,https://www.otomoto.pl/oferta/skoda-octavia-ii-lift-slizg-mocowanie-lampy-lewy-przod-ID6I2U09.html
Opel Tigra Kabro 1.3,4 999 zł,4999,False,Odświeżono dzisiaj o 15:51,2026-05-05,Motoryzacja > Samochody osobowe > Opel,Motoryzacja,Samochody osobowe,Opel,,Śląskie,Chełm Śląski,,https://www.olx.pl/d/oferta/opel-tigra-kabro-1-3-CID5-ID1ah3Zy.html?search_reason=search%7Corganic
AUDI RS5 S5 A5 8W6 F5 B9 LIFT Kompletna Lampa prawa przód Full Led Laser 8W6941086D Czarna Ciemna,6 300 zł,6300,False,Dzisiaj o 15:52,2026-05-05,,,,,,,,,https://www.otomoto.pl/oferta/audi-rs5-s5-a5-8w6-f5-b9-lift-kompletna-lampa-prawa-przod-full-led-laser-8w6941086d-czarna-ciemna-ID6HQ05A.html
mercedes cla 118 lift lampa lewa przód full led multibeam a1189061301,1 900 zł,1900,False,Dzisiaj o 15:51,2026-05-05,,,,,,,,,https://www.otomoto.pl/oferta/mercedes-cla-118-lift-lampa-lewa-przod-full-led-multibeam-a1189061301-ID6HQ05v.html
renault clio v 5 lampy przód full led 260103814r 260604183r,1 500 zł,1500,False,Dzisiaj o 15:51,2026-05-05,,,,,,,,,https://www.otomoto.pl/oferta/renault-clio-v-5-lampy-przod-full-led-260103814r-260604183r-ID6HQ01J.html
LEGO Star Wars (sw0155) - R2-D5,27 zł,27,False,Dzisiaj o 15:51,2026-05-05,Dla Dzieci > Zabawki > Klocki > Klocki plastikowe,Dla Dzieci,Zabawki,Klocki,Klocki plastikowe,Małopolskie,Krościenko nad Dunajcem,,https://www.olx.pl/d/oferta/lego-star-wars-sw0155-r2-d5-CID88-ID17LdYS.html?search_reason=search%7Corganic
Repetytorium. Historia. Liceum/technikum,15 złdo negocjacji,15,True,Dzisiaj o 15:51,2026-05-05,Muzyka i Edukacja > Książki > Podręczniki szkolne,Muzyka i Edukacja,Książki,Podręczniki szkolne,,Mazowieckie,Wołomin,,https://www.olx.pl/d/oferta/repetytorium-historia-liceum-technikum-CID751-IDZgbPV.html?search_reason=search%7Corganic
Buty narciarskie Raichle CenterX roz. EU 38 + Torba Outhorn GRATIS,40 złdo negocjacji,40,True,Dzisiaj o 15:51,2026-05-05,Sport i Hobby > Sporty zimowe > Obuwie narciarskie,Sport i Hobby,Sporty zimowe,Obuwie narciarskie,,Świętokrzyskie,Kielce,,https://www.olx.pl/d/oferta/buty-narciarskie-raichle-centerx-roz-eu-38-torba-outhorn-gratis-CID767-ID19hGYF.html?search_reason=search%7Corganic
"Volkswagen Polo Trzeci własciciel, 4 samochód w rodzinie, używany codziennie",10 500 zł,10500,False,04 maja 2026,2026-05-04,,,,,,,,,https://www.otomoto.pl/osobowe/oferta/volkswagen-polo-trzeci-wlasciciel-4-samochod-w-rodzinie-uzywany-codziennie-ID6I2LuG.html
Szafa przesuwna 150x205x56,1 090 zł,1090,False,Odświeżono dnia 04 maja 2026,2026-05-04,Dom i Ogród > Meble > Szafy,Dom i Ogród,Meble,Szafy,,Dolnośląskie,Kłodzko,,https://www.olx.pl/d/oferta/szafa-przesuwna-150x205x56-CID628-ID12iEq8.html?search_reason=search%7Cpromoted
Dębowa Beczka 5l Nowa,300 zł,300,False,Odświeżono dnia 02 maja 2026,2026-05-02,Antyki i Kolekcje > Kolekcje > Akcesoria do alkoholi > Beczki kolekcjonerskie,Antyki i Kolekcje,Kolekcje,Akcesoria do alkoholi,Beczki kolekcjonerskie,Lubelskie,Rachanie,,https://www.olx.pl/d/oferta/debowa-beczka-5l-nowa-CID4042-ID18qKF8.html?search_reason=search%7Cpromoted
Buty KĄPIELOWE Sport.D Czarne unisex EUR 39 kolorystyczna podeszwa,40 zł,40,False,Dzisiaj o 15:51,2026-05-05,Moda > Pozostałe,Moda,Pozostałe,,,Lubelskie,Lublin,,https://www.olx.pl/d/oferta/buty-kapielowe-sport-d-czarne-unisex-eur-39-kolorystyczna-podeszwa-CID87-ID13RIDw.html?search_reason=search%7Corganic
MATURA Matematyka poziom rozszerzony ZDASZ.TO,15 złdo negocjacji,15,True,Dzisiaj o 15:51,2026-05-05,Muzyka i Edukacja > Książki > Podręczniki szkolne,Muzyka i Edukacja,Książki,Podręczniki szkolne,,Wielkopolskie,Witkowo,,https://www.olx.pl/d/oferta/matura-matematyka-poziom-rozszerzony-zdasz-to-CID751-IDVpefw.html?search_reason=search%7Corganic
mercedes s klasa 222 full led inteligent ils 2229068402 idealny okazja,2 200 zł,2200,False,Dzisiaj o 15:51,2026-05-05,,,,,,,,,https://www.otomoto.pl/oferta/mercedes-s-klasa-222-full-led-inteligent-ils-2229068402-idealny-okazja-ID6HQ04U.html
renault clio v 5 kompletne lampy przód full led 260609987r 260100902r,1 600 zł,1600,False,Dzisiaj o 15:51,2026-05-05,,,,,,,,,https://www.otomoto.pl/oferta/renault-clio-v-5-kompletne-lampy-przod-full-led-260609987r-260100902r-ID6HQ03M.html
RANGE ROVER VOGUE L405 LIFT Lampa lewa przód Kompletna Full Led Laser High Plus,8 100 zł,8100,False,Dzisiaj o 15:51,2026-05-05,,,,,,,,,https://www.otomoto.pl/oferta/range-rover-vogue-l405-lift-lampa-lewa-przod-kompletna-full-led-laser-high-plus-ID6HQ04m.html
Duży zdalnie sterowany samochód,55 zł,55,False,Dzisiaj o 15:51,2026-05-05,Dla Dzieci > Zabawki > Zdalnie sterowane,Dla Dzieci,Zabawki,Zdalnie sterowane,,Śląskie,Dąbrowa Górnicza,,https://www.olx.pl/d/oferta/duzy-zdalnie-sterowany-samochod-CID88-ID12TT8k.html?search_reason=search%7Corganic
Plecak Turystyczny Alaska 40L Wodoodporny Zielony,"55,90 zł",5590,False,Dzisiaj o 15:51,2026-05-05,Sport i Hobby > Turystyka > Osprzęt turystyczny > Plecaki,Sport i Hobby,Turystyka,Osprzęt turystyczny,Plecaki,Lubelskie,Lublin,,https://www.olx.pl/d/oferta/plecak-turystyczny-alaska-40l-wodoodporny-zielony-CID767-ID12HKYt.html?search_reason=search%7Corganic
Basen Dla Psa Zwierząt Składany Lekki Mocny Pet 80x30cm,"137,80 zł",13780,False,Dzisiaj o 15:51,2026-05-05,Zwierzęta > Akcesoria dla zwierząt > Akcesoria dla psów > Zdrowie,Zwierzęta,Akcesoria dla zwierząt,Akcesoria dla psów,Zdrowie,Dolnośląskie,Wrocław,Śródmieście,https://www.olx.pl/d/oferta/basen-dla-psa-zwierzat-skladany-lekki-mocny-pet-80x30cm-CID103-ID11tHrR.html?search_reason=search%7Corganic
chevrolet camaro kompletne lampy przód bi xenon led 8436482884364820,3 200 zł,3200,False,Dzisiaj o 15:51,2026-05-05,,,,,,,,,https://www.otomoto.pl/oferta/chevrolet-camaro-kompletne-lampy-przod-bi-xenon-led-8436482884364820-ID6HQ03e.html
Buty kapcie wkładane UGG Disquette z futerkiem nowe z pudełkiem etc,250 zł,250,False,Dzisiaj o 15:51,2026-05-05,Moda > Buty damskie > Kapcie,Moda,Buty damskie,Kapcie,,Mazowieckie,Warszawa,Wilanów,https://www.olx.pl/d/oferta/buty-kapcie-wkladane-ugg-disquette-z-futerkiem-nowe-z-pudelkiem-etc-CID87-ID1a70Yr.html?search_reason=search%7Corganic
315/70R22.5 [1120netto] SAILUN  SDR1 opona opony nowa napęd PROMOCJA,1 378 zł,1378,False,Odświeżono dnia 04 maja 2026,2026-05-04,Motoryzacja > Opony i Felgi > Opony,Motoryzacja,Opony i Felgi,Opony,,Podkarpackie,Jarosław,,https://www.olx.pl/d/oferta/315-70r22-5-1120netto-sailun-sdr1-opona-opony-nowa-naped-promocja-CID5-IDSJ8vH.html?search_reason=search%7Cpromoted
"Wywóz śmieci, opróżnianie mieszkań, garażu, domów, transport mebli",,,False,Odświeżono dnia 03 maja 2026,2026-05-03,Usługi > Usługi transportowe > Wywóz odpadów i gruzu,Usługi,Usługi transportowe,Wywóz odpadów i gruzu,,Kujawsko-pomorskie,Bydgoszcz,,https://www.olx.pl/d/oferta/wywoz-smieci-oproznianie-mieszkan-garazu-domow-transport-mebli-CID4371-IDZFr8Z.html?search_reason=search%7Cpromoted
WYNAJEM CF MOTO MT800 EXPLORE 2024r NOWOŚĆ Wypożyczalnia RENT nowy,300 zł za dobę,300,False,Odświeżono dnia 04 maja 2026,2026-05-04,Wypożyczalnia > Samochody i pojazdy > Pozostałe pojazdy,Wypożyczalnia,Samochody i pojazdy,Pozostałe pojazdy,,Śląskie,Gliwice,Śródmieście,https://www.olx.pl/d/oferta/wynajem-cf-moto-mt800-explore-2024r-nowosc-wypozyczalnia-rent-nowy-CID3018-ID14bUaW.html?search_reason=search%7Cpromoted
Kabel do drukarki,20 zł,20,False,Dzisiaj o 15:51,2026-05-05,Elektronika > Telefony > Akcesoria > Kable,Elektronika,Telefony,Akcesoria,Kable,Kujawsko-pomorskie,Świecie,,https://www.olx.pl/d/oferta/kabel-do-drukarki-CID99-ID1a5x6s.html?search_reason=search%7Corganic
MERCEDES C KLASA 204 W204 Lampy przód Bi-Xenon Dynamic Led Skrętne A2048203059 A2048208961,1 500 zł,1500,False,Dzisiaj o 15:51,2026-05-05,,,,,,,,,https://www.otomoto.pl/oferta/mercedes-c-klasa-204-w204-lampy-przod-bi-xenon-dynamic-led-skretne-a2048203059-a2048208961-ID6HQ010.html
LICZNIK ZEGARY BMW F01 730D UK 9280467,299 zł,299,False,Dzisiaj o 15:51,2026-05-05,,,,,,,,,https://www.otomoto.pl/oferta/licznik-zegary-bmw-f01-730d-uk-9280467-ID6HKwl9.html
MAZDA 5 LIFT 5D 05-10 2.0D SPRĘŻARKA KOMPRESOR KLIMATYZACJI H12A1AE4DC,450 zł,450,False,Dzisiaj o 15:51,2026-05-05,,,,,,,,,https://www.otomoto.pl/oferta/mazda-5-lift-5d-05-10-2-0d-sprezarka-kompresor-klimatyzacji-h12a1ae4dc-ID6HKwjt.html
Spodnie do jazdy konnej 115-124 cm decathlon,20 zł,20,False,Dzisiaj o 15:51,2026-05-05,Dla Dzieci > Ubranka dla dziewczynek > Spodnie i spodenki > Spodnie,Dla Dzieci,Ubranka dla dziewczynek,Spodnie i spodenki,Spodnie,Pomorskie,Sasino,,https://www.olx.pl/d/oferta/spodnie-do-jazdy-konnej-115-124-cm-decathlon-CID88-ID16avt5.html?search_reason=search%7Corganic
"Alba, wianek, torebka i buty",120 zł,120,False,Dzisiaj o 15:51,2026-05-05,Dla Dzieci > Ubranka dla dziewczynek > Komunia,Dla Dzieci,Ubranka dla dziewczynek,Komunia,,Wielkopolskie,Swarzędz,,https://www.olx.pl/d/oferta/alba-wianek-torebka-i-buty-CID88-ID14RCMj.html?search_reason=search%7Corganic
Książka Grey El James,14 zł,14,False,Dzisiaj o 15:51,2026-05-05,Muzyka i Edukacja > Książki > Literatura,Muzyka i Edukacja,Książki,Literatura,,Dolnośląskie,Wrocław,Fabryczna,https://www.olx.pl/d/oferta/ksiazka-grey-el-james-CID751-ID12oxnp.html?search_reason=search%7Corganic
Kurtka kożuszek M/L,29 złdo negocjacji,29,True,Dzisiaj o 15:51,2026-05-05,Moda > Ubrania damskie > Odzież wierzchnia > Kurtki lekkie,Moda,Ubrania damskie,Odzież wierzchnia,Kurtki lekkie,Lubelskie,Lublin,,https://www.olx.pl/d/oferta/kurtka-kozuszek-m-l-CID87-IDLYxha.html?search_reason=search%7Corganic
"peugeot 3008 5008 ii 2 lift lampy przód full led eco led 89914772, 89914773",1 600 zł,1600,False,Dzisiaj o 15:51,2026-05-05,,,,,,,,,https://www.otomoto.pl/oferta/peugeot-3008-5008-ii-2-lift-lampy-przod-full-led-eco-led-89914772-89914773-ID6HQ01C.html
Paka spodni i spodenek chłopięcych 98-104,60 zł,60,False,Dzisiaj o 15:51,2026-05-05,Dla Dzieci > Ubranka dla chłopców > Spodnie i spodenki > Spodenki,Dla Dzieci,Ubranka dla chłopców,Spodnie i spodenki,Spodenki,Lubelskie,Kalinowice,,https://www.olx.pl/d/oferta/paka-spodni-i-spodenek-chlopiecych-98-104-CID88-ID17mivY.html?search_reason=search%7Corganic
KIA Sportage 1.7 CRDi 115KM | 2012 | Zadbana | Bez wkładu | Hak,30 999 złdo negocjacji,30999,True,Odświeżono dnia 04 maja 2026,2026-05-04,Motoryzacja > Samochody osobowe > Kia,Motoryzacja,Samochody osobowe,Kia,,Świętokrzyskie,Starachowice,,https://www.olx.pl/d/oferta/kia-sportage-1-7-crdi-115km-2012-zadbana-bez-wkladu-hak-CID5-ID19WMKn.html?search_reason=search%7Cpromoted
Beczkowóz KRONE 4000L Wóz asenizacyjny Beczka SPRAWNA WYDAJNA OCYNK,10 900 zł,10900,False,23 kwietnia 2026,2026-04-23,Rolnictwo > Części do maszyn rolniczych,Rolnictwo,Części do maszyn rolniczych,,,Łódzkie,Kolonia Gorzędów,,https://www.olx.pl/d/oferta/beczkowoz-krone-4000l-woz-asenizacyjny-beczka-sprawna-wydajna-ocynk-CID757-ID1alxjH.html?search_reason=search%7Cpromoted
Zbiorniki betonowe na szambo deszczówkę 10m3 Piwnice betonowe kanały,4 150 zł,4150,False,Odświeżono dnia 04 maja 2026,2026-05-04,Budowa i Remont > Oczyszczalnie i szamba > Szamba,Budowa i Remont,Oczyszczalnie i szamba,Szamba,,Warmińsko-mazurskie,Lubawa,,https://www.olx.pl/d/oferta/zbiorniki-betonowe-na-szambo-deszczowke-10m3-piwnice-betonowe-kanaly-CID5216-ID11TAzn.html?search_reason=search%7Cpromoted
MAZDA 6 GH AIR BAG KIEROWNICY I PASAŻERA  KOMPLET /WERSJA EUROPA,"289,99 zł",28999,False,Dzisiaj o 15:51,2026-05-05,,,,,,,,,https://www.otomoto.pl/oferta/mazda-6-gh-air-bag-kierownicy-i-pasazera-komplet-wersja-europa-ID6HT5yB.html
vw golf V +plus maska kolor LA7W nr 60009 WYSYŁKA,500 zł,500,False,Dzisiaj o 15:51,2026-05-05,,,,,,,,,https://www.otomoto.pl/oferta/vw-golf-v-plus-maska-kolor-la7w-nr-60009-wysylka-ID6HT5vd.html
"Dittmann Body Tube Guma do ćwiczeń, do rozciągania",18 zł,18,False,Dzisiaj o 15:51,2026-05-05,Sport i Hobby > Fitness > Akcesoria treningowe > Taśmy i gumy do ćwiczeń,Sport i Hobby,Fitness,Akcesoria treningowe,Taśmy i gumy do ćwiczeń,Zachodniopomorskie,Szczecin,Niebuszewo,https://www.olx.pl/d/oferta/dittmann-body-tube-guma-do-cwiczen-do-rozciagania-CID767-IDLEsez.html?search_reason=search%7Corganic
Audi A3 Sportback Audi A3 Sportback 1.6 TDI 105 KM,23 990 zł,23990,False,Dzisiaj o 15:51,2026-05-05,,,,,,,,,https://www.otomoto.pl/osobowe/oferta/audi-a3-sportback-audi-a3-sportback-1-6-tdi-105-km-ID6I2Til.html
"Stół warsztatowy solidny, praktyczny, nowy, estetyczny",1 450 zł,1450,False,Dzisiaj o 15:51,2026-05-05,Firma i Przemysł > Wyposażenie warsztatów > Stoły warsztatowe,Firma i Przemysł,Wyposażenie warsztatów,Stoły warsztatowe,,Śląskie,Dąbrowa Górnicza,,https://www.olx.pl/d/oferta/stol-warsztatowy-solidny-praktyczny-nowy-estetyczny-CID4269-ID1a4BeI.html?search_reason=search%7Corganic
One Two bluzka lejący dekolt wiskoza XL,18 zł,18,False,Dzisiaj o 15:51,2026-05-05,Moda > Ubrania damskie > Bluzki i koszule > Bluzki,Moda,Ubrania damskie,Bluzki i koszule,Bluzki,Śląskie,Pisarzowice,,https://www.olx.pl/d/oferta/one-two-bluzka-lejacy-dekolt-wiskoza-xl-CID87-ID19d7Cy.html?search_reason=search%7Corganic
Wolter - Jean Orieux,12 zł,12,False,Dzisiaj o 15:51,2026-05-05,Muzyka i Edukacja > Książki > Literatura,Muzyka i Edukacja,Książki,Literatura,,Kujawsko-pomorskie,Bydgoszcz,,https://www.olx.pl/d/oferta/wolter-jean-orieux-CID751-IDOwDCV.html?search_reason=search%7Corganic
Meble ogrodowe na zamówienie,2 500 zł,2500,False,Odświeżono dzisiaj o 15:51,2026-05-05,Dom i Ogród > Meble > Meble dla dzieci > Komplety mebli,Dom i Ogród,Meble,Meble dla dzieci,Komplety mebli,Kujawsko-pomorskie,Aleksandrów Kujawski,,https://www.olx.pl/d/oferta/meble-ogrodowe-na-zamowienie-CID628-ID1atsMD.html?search_reason=search%7Corganic
Kierownica Logitech G923 SE Shifter Combo,950 złdo negocjacji,950,True,Dzisiaj o 15:51,2026-05-05,Elektronika > Gry i Konsole > Akcesoria gamingowe > Kierownice,Elektronika,Gry i Konsole,Akcesoria gamingowe,Kierownice,Wielkopolskie,Tuczno,,https://www.olx.pl/d/oferta/kierownica-logitech-g923-se-shifter-combo-CID99-ID1a5x5D.html?search_reason=search%7Corganic
bmw 4 g22 g23 g28 lampa prawa przód full led 5a19352-03,1 900 zł,1900,False,Dzisiaj o 15:51,2026-05-05,,,,,,,,,https://www.otomoto.pl/oferta/bmw-4-g22-g23-g28-lampa-prawa-przod-full-led-5a19352-03-ID6HQ089.html
"Catering, Festyn, Grill, Obsługa firm i osób prywatnych pełen zakres",,,False,03 maja 2026,2026-05-03,Usługi > Obsługa imprez > Catering,Usługi,Obsługa imprez,Catering,,Wielkopolskie,Poznań,Szczepankowo,https://www.olx.pl/d/oferta/catering-festyn-grill-obsluga-firm-i-osob-prywatnych-pelen-zakres-CID4371-ID11kXQe.html?search_reason=search%7Cpromoted
VW Scirocco 2009rok,19 000 złdo negocjacji,19000,True,30 kwietnia 2026,2026-04-30,Motoryzacja > Samochody osobowe > Volkswagen,Motoryzacja,Samochody osobowe,Volkswagen,,Pomorskie,Skarszewy,,https://www.olx.pl/d/oferta/vw-scirocco-2009rok-CID5-ID1aaOZi.html?search_reason=search%7Cpromoted
BOSCH Nowa !!! Myjka Wysokociśnieniowa  2100W AdvancedAquatak140,890 zł,890,False,Odświeżono dnia 03 maja 2026,2026-05-03,Dom i Ogród > Narzędzia > Myjki ciśnieniowe,Dom i Ogród,Narzędzia,Myjki ciśnieniowe,,Małopolskie,Olkusz,,https://www.olx.pl/d/oferta/bosch-nowa-myjka-wysokocisnieniowa-2100w-advancedaquatak140-CID628-ID18naX8.html?search_reason=search%7Cpromoted
"Nissan Juke 164tys km, Panoramiczny dach, świetny stan",28 999 zł,28999,False,Dzisiaj o 15:51,2026-05-05,,,,,,,,,https://www.otomoto.pl/osobowe/oferta/nissan-juke-164tys-km-panoramiczny-dach-swietny-stan-ID6I2TiH.html
Fotelik samochodowy Concord Transformer XT,100 złdo negocjacji,100,True,Odświeżono dzisiaj o 15:51,2026-05-05,Dla Dzieci > Foteliki,Dla Dzieci,Foteliki,,,Nosidełka,Nosidełka - Mazowieckie,Nosidełka - Łomianki,https://www.olx.pl/d/oferta/fotelik-samochodowy-concord-transformer-xt-CID88-ID1aqIiJ.html?search_reason=search%7Corganic
"Znasz angielski, ale nie mówisz swobodnie?  Lekcje 1:1  Native Speaker",100 zł,100,False,Odświeżono dzisiaj o 15:51,2026-05-05,Usługi > Korepetycje > Angielski,Usługi,Korepetycje,Angielski,,Mazowieckie,Warszawa,Praga-Południe,https://www.olx.pl/d/oferta/znasz-angielski-ale-nie-mowisz-swobodnie-lekcje-11-native-speaker-CID4371-ID19WLeM.html?search_reason=search%7Corganic
Kurtka zimowa- odbiór KRAKÓW,130 złdo negocjacji,130,True,Dzisiaj o 15:51,2026-05-05,Moda > Ubrania damskie > Odzież wierzchnia > Kurtki zimowe,Moda,Ubrania damskie,Odzież wierzchnia,Kurtki zimowe,Małopolskie,Kraków,Mistrzejowice,https://www.olx.pl/d/oferta/kurtka-zimowa-odbior-krakow-CID87-ID18U9Bi.html?search_reason=search%7Corganic
"Sandały, sandałki dla dziewczynki, na rzepy, Sergio Bardi, r. 30",35 złdo negocjacji,35,True,Dzisiaj o 15:51,2026-05-05,Dla Dzieci > Buciki,Dla Dzieci,Buciki,,,Pomorskie,Rumia,,https://www.olx.pl/d/oferta/sandaly-sandalki-dla-dziewczynki-na-rzepy-sergio-bardi-r-30-CID88-ID10a73N.html?search_reason=search%7Corganic
Kubek świecący tomorrowland na baterie,150 zł,150,False,Dzisiaj o 15:51,2026-05-05,Dom i Ogród > Wyposażenie wnętrz > Zastawa stołowa > Kubki,Dom i Ogród,Wyposażenie wnętrz,Zastawa stołowa,Kubki,Opolskie,Żłobizna,,https://www.olx.pl/d/oferta/kubek-swiecacy-tomorrowland-na-baterie-CID628-ID18a53r.html?search_reason=search%7Corganic
Piotr Głuchowski - Umarli tańczą,15 zł,15,False,Dzisiaj o 15:51,2026-05-05,Muzyka i Edukacja > Książki > Literatura,Muzyka i Edukacja,Książki,Literatura,,Śląskie,Tworków,,https://www.olx.pl/d/oferta/piotr-gluchowski-umarli-tancza-CID751-ID10a75h.html?search_reason=search%7Corganic
Herbarz polski - Sulatycki * Londyn 1963,500 złdo negocjacji,500,True,Dzisiaj o 15:51,2026-05-05,Muzyka i Edukacja > Książki > Pozostałe,Muzyka i Edukacja,Książki,Pozostałe,,Podlaskie,Bielsk Podlaski,,https://www.olx.pl/d/oferta/herbarz-polski-sulatycki-londyn-1963-CID751-IDYL0gr.html?search_reason=search%7Corganic
Buty sportowe chłopięce,40 zł,40,False,Dzisiaj o 15:51,2026-05-05,Dla Dzieci > Buciki,Dla Dzieci,Buciki,,,Lubelskie,Nowy Dęblin,,https://www.olx.pl/d/oferta/buty-sportowe-chlopiece-CID88-IDPbtyD.html?search_reason=search%7Corganic
GOFIN rozpoczęcie działalności gospodarczej obowiązki w vat,8 złdo negocjacji,8,True,Dzisiaj o 15:51,2026-05-05,Muzyka i Edukacja > Książki > Literatura,Muzyka i Edukacja,Książki,Literatura,,Świętokrzyskie,Kielce,,https://www.olx.pl/d/oferta/gofin-rozpoczecie-dzialalnosci-gospodarczej-obowiazki-w-vat-CID751-ID18U9yH.html?search_reason=search%7Corganic
"Serwis AGD - Naprawa pralek, lodówek, zmywarek, piekarników. Lubin.",,,False,Odświeżono dzisiaj o 14:48,2026-05-05,"Usługi > Serwis i naprawa RTV, AGD, Elektronika > AGD",Usługi,"Serwis i naprawa RTV, AGD, Elektronika",AGD,,Dolnośląskie,Lubin,,https://www.olx.pl/d/oferta/serwis-agd-naprawa-pralek-lodowek-zmywarek-piekarnikow-lubin-CID4371-ID19CXTd.html?search_reason=search%7Cpromoted
Wdmuchiwanie celulozy | Naprawa dachu po kunie | Termowizja | CELULOZA,,,False,Odświeżono dnia 03 maja 2026,2026-05-03,Usługi > Usługi budowlane i remontowe > Budowa domu,Usługi,Usługi budowlane i remontowe,Budowa domu,,Małopolskie,Tarnów,,https://www.olx.pl/d/oferta/wdmuchiwanie-celulozy-naprawa-dachu-po-kunie-termowizja-celuloza-CID4371-IDuXcXh.html?search_reason=search%7Cpromoted
toyota ch-r chr głośnik subwoofer 86150-f4030,"194,40 zł",19440,False,03 maja 2026,2026-05-03,,,,,,,,,https://www.otomoto.pl/oferta/toyota-ch-r-chr-glosnik-subwoofer-86150-f4030-ID6H1Q5o.html
Maskotka poduszka Serce,10 zł,10,False,Dzisiaj o 15:51,2026-05-05,Dla Dzieci > Zabawki > Maskotki,Dla Dzieci,Zabawki,Maskotki,,Kujawsko-pomorskie,Inowrocław,,https://www.olx.pl/d/oferta/maskotka-poduszka-serce-CID88-ID14mWaq.html?search_reason=search%7Corganic
Rower dziecięcy Husar rozmiar 20 rowerek dla dziecka  - Kraków,250 zł,250,False,Dzisiaj o 15:51,2026-05-05,Sport i Hobby > Rowery > Rowery dziecięce,Sport i Hobby,Rowery,Rowery dziecięce,,Małopolskie,Kraków,Zwierzyniec,https://www.olx.pl/d/oferta/rower-dzieciecy-husar-rozmiar-20-rowerek-dla-dziecka-krakow-CID767-ID1aw9h5.html?search_reason=search%7Corganic
Buty sportowe Nike_Air_Force_1_Low_07_Black_ Rozmiar.46,105 zł,105,False,Dzisiaj o 15:51,2026-05-05,Moda > Buty męskie > Obuwie sportowe > Pozostałe,Moda,Buty męskie,Obuwie sportowe,Pozostałe,Kujawsko-pomorskie,Inowrocław,,https://www.olx.pl/d/oferta/buty-sportowe-nike-air-force-1-low-07-black-rozmiar-46-CID87-ID1aw98V.html?search_reason=search%7Corganic
Aparat cyfrowy dla dzieci sweet Foxy skc-100 forever różowy,30 zł,30,False,Dzisiaj o 15:51,2026-05-05,Dla Dzieci > Zabawki > Zabawki edukacyjne,Dla Dzieci,Zabawki,Zabawki edukacyjne,,Lubelskie,Bachus,,https://www.olx.pl/d/oferta/aparat-cyfrowy-dla-dzieci-sweet-foxy-skc-100-forever-rozowy-CID88-ID1aw8mM.html?search_reason=search%7Corganic
Hot Wheels Poision Arrow autko resorek  samolot,"9,90 zł",990,False,Dzisiaj o 15:51,2026-05-05,Dla Dzieci > Zabawki > Samochody i pojazdy,Dla Dzieci,Zabawki,Samochody i pojazdy,,Małopolskie,Kraków,Mistrzejowice,https://www.olx.pl/d/oferta/hot-wheels-poision-arrow-autko-resorek-samolot-CID88-ID11RIsG.html?search_reason=search%7Corganic
